"","Site","Planting","Latitude","Longitude","Crop","Genetics"
"1520","casselton_nd","05/20/2003",46.8973,-97.2124,"soybean",0
"1521","crookston_mn","05/17/2003",47.7747,-96.6062,"soybean",0
"1522","crookston_mn","05/17/2003",47.7747,-96.6062,"soybean",0
"1523","moorhead_mn","05/20/2003",46.8674,-96.7457,"soybean",0
"1524","moorhead_mn","05/20/2003",46.8674,-96.7457,"soybean",0
"1525","shelly_mn","05/18/2003",47.4584,-96.8196,"soybean",0
"1526","shelly_mn","05/18/2003",47.4584,-96.8196,"soybean",0
"1527","ottawa_ks","05/22/2003",38.5998,-95.2643,"soybean",4
"1528","ottawa_ks","05/22/2003",38.5998,-95.2643,"soybean",3
"1529","portagevilleclay_mo","05/15/2003",36.4295,-89.6994,"soybean",3
"1530","portagevilleclay_mo","05/15/2003",36.4295,-89.6994,"soybean",4
"1531","humboldt_ia","05/26/2003",42.7232,-94.2245,"soybean",1
"1532","ames_ia","05/25/2004",42.0262,-93.6275,"soybean",2
"1533","ames_ia","05/25/2004",42.0262,-93.6275,"soybean",3
"1534","ames_ia","05/25/2004",42.0262,-93.6275,"soybean",1
"1535","beemer_ne","05/25/2004",41.93,-96.8093,"soybean",2
"1536","beemer_ne","05/25/2004",41.93,-96.8093,"soybean",1
"1537","beemer_ne","05/25/2004",41.93,-96.8093,"soybean",0
"1538","brookings_sd","05/24/2004",44.3027,-96.7856,"soybean",1
"1539","brookings_sd","05/24/2004",44.3027,-96.7856,"soybean",2
"1540","brookings_sd","05/24/2004",44.3027,-96.7856,"soybean",0
"1541","cotesfield_ne","05/25/2004",41.3576,-98.6336,"soybean",2
"1542","cotesfield_ne","05/25/2004",41.3576,-98.6336,"soybean",1
"1543","cotesfield_ne","05/25/2004",41.3576,-98.6336,"soybean",0
"1544","fayetteville_ar","05/13/2004",36.0713,-94.166,"soybean",0
"1545","fayetteville_ar","05/13/2004",36.0713,-94.166,"soybean",0
"1546","fayetteville_ar","05/13/2004",36.0713,-94.166,"soybean",1
"1547","fayetteville_ar","05/13/2004",36.0713,-94.166,"soybean",3
"1548","fayetteville_ar","05/13/2004",36.0713,-94.166,"soybean",2
"1549","fayetteville_ar","05/13/2004",36.0713,-94.166,"soybean",4
"1550","goehner_ne","05/24/2004",40.8327,-97.2196,"soybean",2
"1551","goehner_ne","05/24/2004",40.8327,-97.2196,"soybean",3
"1552","goehner_ne","05/24/2004",40.8327,-97.2196,"soybean",1
"1553","goehner_ne","05/24/2004",40.8327,-97.2196,"soybean",0
"1554","inghamcounty_mi","05/25/2004",42.6469,-84.3542,"soybean",2
"1555","inghamcounty_mi","05/25/2004",42.6469,-84.3542,"soybean",1
"1556","westlafayette_in","05/24/2004",40.399,-86.8592,"soybean",2
"1557","westlafayette_in","05/24/2004",40.399,-86.8592,"soybean",3
"1558","westlafayette_in","05/24/2004",40.399,-86.8592,"soybean",4
"1559","westlafayette_in","05/24/2004",40.399,-86.8592,"soybean",1
"1560","lamberton_mn","05/25/2004",44.2306,-95.2676,"soybean",1
"1561","lamberton_mn","05/25/2004",44.2306,-95.2676,"soybean",2
"1562","oelwein_ia","05/25/2004",42.6714,-91.9132,"soybean",1
"1563","pinetree_ar","05/09/2004",35.1427,-90.7402,"soybean",3
"1564","pinetree_ar","05/09/2004",35.1427,-90.7402,"soybean",2
"1565","pinetree_ar","05/09/2004",35.1427,-90.7402,"soybean",4
"1566","pinetree_ar","05/09/2004",35.1427,-90.7402,"soybean",1
"1567","portagevilleloam_mo","05/14/2004",36.4295,-89.6994,"soybean",4
"1568","portagevilleloam_mo","05/14/2004",36.4295,-89.6994,"soybean",0
"1569","portagevilleloam_mo","05/14/2004",36.4295,-89.6994,"soybean",0
"1570","portagevilleloam_mo","05/14/2004",36.4295,-89.6994,"soybean",1
"1571","portagevilleloam_mo","05/14/2004",36.4295,-89.6994,"soybean",3
"1572","portagevilleloam_mo","05/14/2004",36.4295,-89.6994,"soybean",2
"1573","rohwer_ar","05/04/2004",33.7609,-91.2757,"soybean",0
"1574","rohwer_ar","05/04/2004",33.7609,-91.2757,"soybean",0
"1575","rohwer_ar","05/04/2004",33.7609,-91.2757,"soybean",3
"1576","rohwer_ar","05/04/2004",33.7609,-91.2757,"soybean",2
"1577","rohwer_ar","05/04/2004",33.7609,-91.2757,"soybean",4
"1578","rohwer_ar","05/04/2004",33.7609,-91.2757,"soybean",1
"1579","saginaw_mi","05/25/2004",43.4199,-83.95,"soybean",1
"1580","saginaw_mi","05/25/2004",43.4199,-83.95,"soybean",2
"1581","wanatah_in","05/25/2004",41.4304,-86.8926,"soybean",3
"1582","wanatah_in","05/25/2004",41.4304,-86.8926,"soybean",2
"1583","wanatah_in","05/25/2004",41.4304,-86.8926,"soybean",1
"1584","waseca_mn","05/25/2004",44.0826,-93.5026,"soybean",1
"1585","waseca_mn","05/25/2004",44.0826,-93.5026,"soybean",2
"1586","ashland_ks","05/17/2004",37.1868,-99.7697,"soybean",3
"1587","ashland_ks","05/17/2004",37.1868,-99.7697,"soybean",4
"1588","butlerville_in","05/22/2004",39.0326,-85.5131,"soybean",4
"1589","butlerville_in","05/22/2004",39.0326,-85.5131,"soybean",3
"1590","carlisle_ia","05/25/2004",41.5115,-93.4949,"soybean",3
"1591","carlisle_ia","05/25/2004",41.5115,-93.4949,"soybean",2
"1592","hoytville_oh","05/25/2004",41.19,-83.7844,"soybean",2
"1593","hoytville_oh","05/25/2004",41.19,-83.7844,"soybean",3
"1594","manhattan_ks","05/22/2004",39.1883,-96.605,"soybean",3
"1595","manhattan_ks","05/22/2004",39.1883,-96.605,"soybean",4
"1596","newton_il","05/21/2004",38.9881,-88.1647,"soybean",3
"1597","newton_il","05/21/2004",38.9881,-88.1647,"soybean",4
"1598","plymouth_ne","05/24/2004",40.3023,-96.9886,"soybean",3
"1599","portagevilleclay_mo","05/14/2004",36.4295,-89.6994,"soybean",3
"1600","portagevilleclay_mo","05/14/2004",36.4295,-89.6994,"soybean",4
"1601","queenstown_md","05/21/2004",38.9863,-76.1693,"soybean",4
"1602","queenstown_md","05/21/2004",38.9863,-76.1693,"soybean",3
"1603","southcharleston_oh","05/23/2004",39.8249,-83.6415,"soybean",3
"1604","southcharleston_oh","05/23/2004",39.8249,-83.6415,"soybean",4
"1605","tekamah_ne","05/25/2004",41.7779,-96.2248,"soybean",3
"1606","tekamah_ne","05/25/2004",41.7779,-96.2248,"soybean",2
"1607","urbana_il","05/23/2004",40.1106,-88.1972,"soybean",2
"1608","urbana_il","05/23/2004",40.1106,-88.1972,"soybean",3
"1609","urbana_il","05/23/2004",40.1106,-88.1972,"soybean",4
"1610","wooster_oh","05/24/2004",40.8166,-81.9337,"soybean",3
"1611","wooster_oh","05/24/2004",40.8166,-81.9337,"soybean",2
"1612","rippey_ia","05/25/2004",41.9342,-94.2008,"soybean",2
"1613","casselton_nd","05/19/2004",46.8973,-97.2124,"soybean",0
"1614","casselton_nd","05/19/2004",46.8973,-97.2124,"soybean",0
"1615","morris_mn","05/22/2004",45.5861,-95.9046,"soybean",0
"1616","rosemount_mn","05/24/2004",44.7466,-93.0662,"soybean",0
"1617","watertown_sd","05/24/2004",44.9096,-97.1539,"soybean",0
"1618","watertown_sd","05/24/2004",44.9096,-97.1539,"soybean",1
"1619","arlington_sd","05/24/2004",44.3636,-97.1343,"soybean",0
"1620","grandtraverseco_mi","05/24/2004",44.688,-85.52,"soybean",0
"1621","montmorencyco_mi","05/23/2004",45.0743,-84.1403,"soybean",0
"1622","sinai_sd","05/25/2004",44.2445,-97.044,"soybean",2
"1623","sinai_sd","05/25/2004",44.2445,-97.044,"soybean",1
"1624","beresford_sd","05/25/2004",43.0797,-96.7802,"soybean",2
"1625","ottawa_ks","05/21/2004",38.5998,-95.2643,"soybean",4
"1626","ottawa_ks","05/21/2004",38.5998,-95.2643,"soybean",3
"1627","belleville_il","05/20/2004",38.515,-89.9865,"soybean",4
"1628","harrisburg_il","05/18/2004",37.7373,-88.5457,"soybean",4
"1629","jackson_tn","05/11/2004",35.6535,-88.8351,"soybean",4
"1630","lexington_ky","05/19/2004",38.0423,-84.4587,"soybean",4
"1631","lexington_ky","05/19/2004",38.0423,-84.4587,"soybean",3
"1632","middletown_de","05/22/2004",39.4451,-75.7165,"soybean",3
"1633","middletown_de","05/22/2004",39.4451,-75.7165,"soybean",4
"1634","dekalb_il","05/25/2004",41.9299,-88.7478,"soybean",2
"1635","dwight_il","05/25/2004",41.0985,-88.4238,"soybean",2
"1636","crookston_mn","05/16/2004",47.7747,-96.6062,"soybean",0
"1637","crookston_mn","05/16/2004",47.7747,-96.6062,"soybean",0
"1638","keiser_ar","05/12/2004",35.674,-90.0955,"soybean",0
"1639","keiser_ar","05/12/2004",35.674,-90.0955,"soybean",3
"1640","keiser_ar","05/12/2004",35.674,-90.0955,"soybean",2
"1641","keiser_ar","05/12/2004",35.674,-90.0955,"soybean",4
"1642","keiser_ar","05/12/2004",35.674,-90.0955,"soybean",0
"1643","keiser_ar","05/12/2004",35.674,-90.0955,"soybean",1
"1644","moorhead_mn","05/19/2004",46.8674,-96.7457,"soybean",0
"1645","moorhead_mn","05/19/2004",46.8674,-96.7457,"soybean",0
"1646","northwood_nd","05/16/2004",47.7389,-97.5708,"soybean",0
"1647","northwood_nd","05/16/2004",47.7389,-97.5708,"soybean",0
"1648","shelly_mn","05/17/2004",47.4584,-96.8196,"soybean",0
"1649","shelly_mn","05/17/2004",47.4584,-96.8196,"soybean",0
"1650","georgetown_de","05/21/2004",38.6899,-75.3872,"soybean",3
"1651","georgetown_de","05/21/2004",38.6899,-75.3872,"soybean",4
"1652","columbia_mo","05/21/2004",38.9475,-92.3263,"soybean",3
"1653","columbia_mo","05/21/2004",38.9475,-92.3263,"soybean",4
"1654","humboldt_ia","05/25/2004",42.7232,-94.2245,"soybean",1
"1655","portageville_mo","05/14/2004",36.4295,-89.6994,"soybean",4
"1656","portageville_mo","05/14/2004",36.4295,-89.6994,"soybean",0
"1657","portageville_mo","05/14/2004",36.4295,-89.6994,"soybean",0
"1658","portageville_mo","05/14/2004",36.4295,-89.6994,"soybean",1
"1659","ames_ia","05/26/2005",42.0262,-93.6275,"soybean",2
"1660","ames_ia","05/26/2005",42.0262,-93.6275,"soybean",3
"1661","ames_ia","05/26/2005",42.0262,-93.6275,"soybean",1
"1662","aurora_sd","05/25/2005",44.2821,-96.6866,"soybean",0
"1663","aurora_sd","05/25/2005",44.2821,-96.6866,"soybean",2
"1664","aurora_sd","05/25/2005",44.2821,-96.6866,"soybean",1
"1665","beemer_ne","05/26/2005",41.93,-96.8093,"soybean",2
"1666","beemer_ne","05/26/2005",41.93,-96.8093,"soybean",1
"1667","beemer_ne","05/26/2005",41.93,-96.8093,"soybean",0
"1668","charlescity_ia","05/26/2005",43.0644,-92.6745,"soybean",1
"1669","cotesfield_ne","05/26/2005",41.3576,-98.6336,"soybean",2
"1670","cotesfield_ne","05/26/2005",41.3576,-98.6336,"soybean",1
"1671","cotesfield_ne","05/26/2005",41.3576,-98.6336,"soybean",0
"1672","goehner_ne","05/25/2005",40.8327,-97.2196,"soybean",2
"1673","goehner_ne","05/25/2005",40.8327,-97.2196,"soybean",3
"1674","goehner_ne","05/25/2005",40.8327,-97.2196,"soybean",1
"1675","goehner_ne","05/25/2005",40.8327,-97.2196,"soybean",0
"1676","inghamcounty_mi","05/26/2005",42.6469,-84.3542,"soybean",2
"1677","inghamcounty_mi","05/26/2005",42.6469,-84.3542,"soybean",1
"1678","westlafayette_in","05/25/2005",40.399,-86.8592,"soybean",2
"1679","westlafayette_in","05/25/2005",40.399,-86.8592,"soybean",3
"1680","westlafayette_in","05/25/2005",40.399,-86.8592,"soybean",4
"1681","westlafayette_in","05/25/2005",40.399,-86.8592,"soybean",1
"1682","lamberton_mn","05/26/2005",44.2306,-95.2676,"soybean",1
"1683","lamberton_mn","05/26/2005",44.2306,-95.2676,"soybean",2
"1684","portagevilleloam_mo","05/15/2005",36.4295,-89.6994,"soybean",4
"1685","portagevilleloam_mo","05/15/2005",36.4295,-89.6994,"soybean",0
"1686","portagevilleloam_mo","05/15/2005",36.4295,-89.6994,"soybean",0
"1687","portagevilleloam_mo","05/15/2005",36.4295,-89.6994,"soybean",1
"1688","portagevilleloam_mo","05/15/2005",36.4295,-89.6994,"soybean",3
"1689","portagevilleloam_mo","05/15/2005",36.4295,-89.6994,"soybean",2
"1690","saginaw_mi","05/26/2005",43.4199,-83.95,"soybean",1
"1691","saginaw_mi","05/26/2005",43.4199,-83.95,"soybean",2
"1692","wanatah_in","05/26/2005",41.4304,-86.8926,"soybean",3
"1693","wanatah_in","05/26/2005",41.4304,-86.8926,"soybean",2
"1694","wanatah_in","05/26/2005",41.4304,-86.8926,"soybean",1
"1695","waseca_mn","05/26/2005",44.0826,-93.5026,"soybean",1
"1696","waseca_mn","05/26/2005",44.0826,-93.5026,"soybean",2
"1697","hoytville_oh","05/26/2005",41.19,-83.7844,"soybean",2
"1698","hoytville_oh","05/26/2005",41.19,-83.7844,"soybean",3
"1699","rippey_ia","05/26/2005",41.9342,-94.2008,"soybean",2
"1700","urbana_il","05/25/2005",40.1106,-88.1972,"soybean",2
"1701","urbana_il","05/25/2005",40.1106,-88.1972,"soybean",3
"1702","urbana_il","05/25/2005",40.1106,-88.1972,"soybean",4
"1703","ashland_ks","05/18/2005",37.1868,-99.7697,"soybean",3
"1704","ashland_ks","05/18/2005",37.1868,-99.7697,"soybean",4
"1705","butlerville_in","05/23/2005",39.0326,-85.5131,"soybean",4
"1706","butlerville_in","05/23/2005",39.0326,-85.5131,"soybean",3
"1707","carlisle_ia","05/26/2005",41.5115,-93.4949,"soybean",3
"1708","carlisle_ia","05/26/2005",41.5115,-93.4949,"soybean",2
"1709","dewitt_ne","05/25/2005",40.3953,-96.9222,"soybean",3
"1710","southcharleston_oh","05/24/2005",39.8249,-83.6415,"soybean",3
"1711","southcharleston_oh","05/24/2005",39.8249,-83.6415,"soybean",4
"1712","tekamah_ne","05/26/2005",41.7779,-96.2248,"soybean",3
"1713","tekamah_ne","05/26/2005",41.7779,-96.2248,"soybean",2
"1714","casselton_nd","05/20/2005",46.8973,-97.2124,"soybean",0
"1715","casselton_nd","05/20/2005",46.8973,-97.2124,"soybean",0
"1716","crookston_mn","05/17/2005",47.7747,-96.6062,"soybean",0
"1717","crookston_mn","05/17/2005",47.7747,-96.6062,"soybean",0
"1718","moorhead_mn","05/20/2005",46.8674,-96.7457,"soybean",0
"1719","moorhead_mn","05/20/2005",46.8674,-96.7457,"soybean",0
"1720","northwood_nd","05/17/2005",47.7389,-97.5708,"soybean",0
"1721","northwood_nd","05/17/2005",47.7389,-97.5708,"soybean",0
"1722","shelly_mn","05/18/2005",47.4584,-96.8196,"soybean",0
"1723","shelly_mn","05/18/2005",47.4584,-96.8196,"soybean",0
"1724","grandtraverseco_mi","05/25/2005",44.688,-85.52,"soybean",0
"1725","montmorencyco_mi","05/24/2005",45.0743,-84.1403,"soybean",0
"1726","morris_mn","05/23/2005",45.5861,-95.9046,"soybean",0
"1727","rosemount_mn","05/25/2005",44.7466,-93.0662,"soybean",0
"1728","watertown_sd","05/25/2005",44.9096,-97.1539,"soybean",0
"1729","watertown_sd","05/25/2005",44.9096,-97.1539,"soybean",1
"1730","volga_sd","05/25/2005",44.3239,-96.9225,"soybean",0
"1731","volga_sd","05/25/2005",44.3239,-96.9225,"soybean",2
"1732","volga_sd","05/25/2005",44.3239,-96.9225,"soybean",1
"1733","pinetree_ar","05/11/2005",35.1427,-90.7402,"soybean",3
"1734","pinetree_ar","05/11/2005",35.1427,-90.7402,"soybean",2
"1735","pinetree_ar","05/11/2005",35.1427,-90.7402,"soybean",4
"1736","pinetree_ar","05/11/2005",35.1427,-90.7402,"soybean",1
"1737","rohwer_ar","05/05/2005",33.7609,-91.2757,"soybean",0
"1738","rohwer_ar","05/05/2005",33.7609,-91.2757,"soybean",0
"1739","rohwer_ar","05/05/2005",33.7609,-91.2757,"soybean",3
"1740","rohwer_ar","05/05/2005",33.7609,-91.2757,"soybean",2
"1741","rohwer_ar","05/05/2005",33.7609,-91.2757,"soybean",4
"1742","rohwer_ar","05/05/2005",33.7609,-91.2757,"soybean",1
"1743","columbia_mo","05/22/2005",38.9475,-92.3263,"soybean",3
"1744","columbia_mo","05/22/2005",38.9475,-92.3263,"soybean",4
"1745","manhattan_ks","05/23/2005",39.1883,-96.605,"soybean",3
"1746","manhattan_ks","05/23/2005",39.1883,-96.605,"soybean",4
"1747","ottawa_ks","05/22/2005",38.5998,-95.2643,"soybean",4
"1748","ottawa_ks","05/22/2005",38.5998,-95.2643,"soybean",3
"1749","portagevilleclay_mo","05/15/2005",36.4295,-89.6994,"soybean",3
"1750","portagevilleclay_mo","05/15/2005",36.4295,-89.6994,"soybean",4
"1751","belleville_il","05/21/2005",38.515,-89.9865,"soybean",4
"1752","harrisburg_il","05/19/2005",37.7373,-88.5457,"soybean",4
"1753","jackson_tn","05/13/2005",35.6535,-88.8351,"soybean",4
"1754","lexington_ky","05/20/2005",38.0423,-84.4587,"soybean",4
"1755","lexington_ky","05/20/2005",38.0423,-84.4587,"soybean",3
"1756","middletown_de","05/23/2005",39.4451,-75.7165,"soybean",3
"1757","middletown_de","05/23/2005",39.4451,-75.7165,"soybean",4
"1758","queenstown_md","05/22/2005",38.9863,-76.1693,"soybean",4
"1759","queenstown_md","05/22/2005",38.9863,-76.1693,"soybean",3
"1760","newton_il","05/22/2005",38.9881,-88.1647,"soybean",3
"1761","newton_il","05/22/2005",38.9881,-88.1647,"soybean",4
"1762","wooster_oh","05/25/2005",40.8166,-81.9337,"soybean",3
"1763","wooster_oh","05/25/2005",40.8166,-81.9337,"soybean",2
"1764","dekalb_il","05/26/2005",41.9299,-88.7478,"soybean",2
"1765","dwight_il","05/26/2005",41.0985,-88.4238,"soybean",2
"1766","humboldt_ia","05/26/2005",42.7232,-94.2245,"soybean",1
"1767","aurora_sd","05/25/2006",44.2821,-96.6866,"soybean",0
"1768","aurora_sd","05/25/2006",44.2821,-96.6866,"soybean",2
"1769","aurora_sd","05/25/2006",44.2821,-96.6866,"soybean",1
"1770","beemer_ne","05/26/2006",41.93,-96.8093,"soybean",2
"1771","beemer_ne","05/26/2006",41.93,-96.8093,"soybean",1
"1772","beemer_ne","05/26/2006",41.93,-96.8093,"soybean",0
"1773","charlescity_ia","05/26/2006",43.0644,-92.6745,"soybean",1
"1774","cotesfield_ne","05/26/2006",41.3576,-98.6336,"soybean",2
"1775","cotesfield_ne","05/26/2006",41.3576,-98.6336,"soybean",1
"1776","cotesfield_ne","05/26/2006",41.3576,-98.6336,"soybean",0
"1777","goehner_ne","05/25/2006",40.8327,-97.2196,"soybean",2
"1778","goehner_ne","05/25/2006",40.8327,-97.2196,"soybean",3
"1779","goehner_ne","05/25/2006",40.8327,-97.2196,"soybean",1
"1780","goehner_ne","05/25/2006",40.8327,-97.2196,"soybean",0
"1781","inghamcounty_mi","05/26/2006",42.6469,-84.3542,"soybean",2
"1782","inghamcounty_mi","05/26/2006",42.6469,-84.3542,"soybean",1
"1783","westlafayette_in","05/25/2006",40.399,-86.8592,"soybean",2
"1784","westlafayette_in","05/25/2006",40.399,-86.8592,"soybean",3
"1785","westlafayette_in","05/25/2006",40.399,-86.8592,"soybean",4
"1786","westlafayette_in","05/25/2006",40.399,-86.8592,"soybean",1
"1787","lamberton_mn","05/25/2006",44.2306,-95.2676,"soybean",1
"1788","lamberton_mn","05/25/2006",44.2306,-95.2676,"soybean",2
"1789","saginaw_mi","05/26/2006",43.4199,-83.95,"soybean",1
"1790","saginaw_mi","05/26/2006",43.4199,-83.95,"soybean",2
"1791","wanatah_in","05/26/2006",41.4304,-86.8926,"soybean",3
"1792","wanatah_in","05/26/2006",41.4304,-86.8926,"soybean",2
"1793","wanatah_in","05/26/2006",41.4304,-86.8926,"soybean",1
"1794","waseca_mn","05/26/2006",44.0826,-93.5026,"soybean",1
"1795","waseca_mn","05/26/2006",44.0826,-93.5026,"soybean",2
"1796","dekalb_il","05/26/2006",41.9299,-88.7478,"soybean",2
"1797","hoytville_oh","05/26/2006",41.19,-83.7844,"soybean",2
"1798","hoytville_oh","05/26/2006",41.19,-83.7844,"soybean",3
"1799","rippey_ia","05/26/2006",41.9342,-94.2008,"soybean",2
"1800","urbana_il","05/25/2006",40.1106,-88.1972,"soybean",2
"1801","urbana_il","05/25/2006",40.1106,-88.1972,"soybean",3
"1802","urbana_il","05/25/2006",40.1106,-88.1972,"soybean",4
"1803","wooster_oh","05/25/2006",40.8166,-81.9337,"soybean",3
"1804","wooster_oh","05/25/2006",40.8166,-81.9337,"soybean",2
"1805","ashland_ks","05/18/2006",37.1868,-99.7697,"soybean",3
"1806","ashland_ks","05/18/2006",37.1868,-99.7697,"soybean",4
"1807","carlisle_ia","05/26/2006",41.5115,-93.4949,"soybean",3
"1808","carlisle_ia","05/26/2006",41.5115,-93.4949,"soybean",2
"1809","dewitt_ne","05/25/2006",40.3953,-96.9222,"soybean",3
"1810","southcharleston_oh","05/24/2006",39.8249,-83.6415,"soybean",3
"1811","southcharleston_oh","05/24/2006",39.8249,-83.6415,"soybean",4
"1812","tekamah_ne","05/26/2006",41.7779,-96.2248,"soybean",3
"1813","tekamah_ne","05/26/2006",41.7779,-96.2248,"soybean",2
"1814","casselton_nd","05/20/2006",46.8973,-97.2124,"soybean",0
"1815","casselton_nd","05/20/2006",46.8973,-97.2124,"soybean",0
"1816","crookston_mn","05/17/2006",47.7747,-96.6062,"soybean",0
"1817","crookston_mn","05/17/2006",47.7747,-96.6062,"soybean",0
"1818","moorhead_mn","05/20/2006",46.8674,-96.7457,"soybean",0
"1819","moorhead_mn","05/20/2006",46.8674,-96.7457,"soybean",0
"1820","shelly_mn","05/18/2006",47.4584,-96.8196,"soybean",0
"1821","shelly_mn","05/18/2006",47.4584,-96.8196,"soybean",0
"1822","arlington_sd","05/25/2006",44.3636,-97.1343,"soybean",0
"1823","grandtraverseco_mi","05/25/2006",44.688,-85.52,"soybean",0
"1824","morris_mn","05/23/2006",45.5861,-95.9046,"soybean",0
"1825","rosemount_mn","05/25/2006",44.7466,-93.0662,"soybean",0
"1826","watertown_sd","05/25/2006",44.9096,-97.1539,"soybean",0
"1827","watertown_sd","05/25/2006",44.9096,-97.1539,"soybean",1
"1828","sinai_sd","05/25/2006",44.2445,-97.044,"soybean",2
"1829","sinai_sd","05/25/2006",44.2445,-97.044,"soybean",1
"1830","beresford_sd","05/26/2006",43.0797,-96.7802,"soybean",2
"1831","columbia_mo","05/22/2006",38.9475,-92.3263,"soybean",3
"1832","columbia_mo","05/22/2006",38.9475,-92.3263,"soybean",4
"1833","manhattan_ks","05/23/2006",39.1883,-96.605,"soybean",3
"1834","manhattan_ks","05/23/2006",39.1883,-96.605,"soybean",4
"1835","ottawa_ks","05/22/2006",38.5998,-95.2643,"soybean",4
"1836","ottawa_ks","05/22/2006",38.5998,-95.2643,"soybean",3
"1837","portagevilleclay_mo","05/15/2006",36.4295,-89.6994,"soybean",3
"1838","portagevilleclay_mo","05/15/2006",36.4295,-89.6994,"soybean",4
"1839","portagevilleloam_mo","05/15/2006",36.4295,-89.6994,"soybean",4
"1840","portagevilleloam_mo","05/15/2006",36.4295,-89.6994,"soybean",0
"1841","portagevilleloam_mo","05/15/2006",36.4295,-89.6994,"soybean",0
"1842","portagevilleloam_mo","05/15/2006",36.4295,-89.6994,"soybean",1
"1843","portagevilleloam_mo","05/15/2006",36.4295,-89.6994,"soybean",3
"1844","portagevilleloam_mo","05/15/2006",36.4295,-89.6994,"soybean",2
"1845","belleville_il","05/21/2006",38.515,-89.9865,"soybean",4
"1846","harrisburg_il","05/19/2006",37.7373,-88.5457,"soybean",4
"1847","jackson_tn","05/13/2006",35.6535,-88.8351,"soybean",4
"1848","lexington_ky","05/20/2006",38.0423,-84.4587,"soybean",4
"1849","lexington_ky","05/20/2006",38.0423,-84.4587,"soybean",3
"1850","queenstown_md","05/23/2006",38.9863,-76.1693,"soybean",4
"1851","queenstown_md","05/23/2006",38.9863,-76.1693,"soybean",3
"1852","newton_il","05/23/2006",38.9881,-88.1647,"soybean",3
"1853","newton_il","05/23/2006",38.9881,-88.1647,"soybean",4
"1854","ames_ia","05/26/2006",42.0262,-93.6275,"soybean",2
"1855","ames_ia","05/26/2006",42.0262,-93.6275,"soybean",3
"1856","ames_ia","05/26/2006",42.0262,-93.6275,"soybean",1
"1857","humboldt_ia","05/26/2006",42.7232,-94.2245,"soybean",1
"1858","carbondale_il","05/19/2006",37.7219,-89.2237,"soybean",4
"1859","ames_ia","05/26/2007",42.0262,-93.6275,"soybean",2
"1860","ames_ia","05/26/2007",42.0262,-93.6275,"soybean",3
"1861","ames_ia","05/26/2007",42.0262,-93.6275,"soybean",1
"1862","aurora_sd","05/25/2007",44.2821,-96.6866,"soybean",0
"1863","aurora_sd","05/25/2007",44.2821,-96.6866,"soybean",2
"1864","aurora_sd","05/25/2007",44.2821,-96.6866,"soybean",1
"1865","beemer_ne","05/26/2007",41.93,-96.8093,"soybean",2
"1866","beemer_ne","05/26/2007",41.93,-96.8093,"soybean",1
"1867","beemer_ne","05/26/2007",41.93,-96.8093,"soybean",0
"1868","cotesfield_ne","05/26/2007",41.3576,-98.6336,"soybean",2
"1869","cotesfield_ne","05/26/2007",41.3576,-98.6336,"soybean",1
"1870","cotesfield_ne","05/26/2007",41.3576,-98.6336,"soybean",0
"1871","dekalb_il","05/26/2007",41.9299,-88.7478,"soybean",2
"1872","hoytville_oh","05/26/2007",41.19,-83.7844,"soybean",2
"1873","hoytville_oh","05/26/2007",41.19,-83.7844,"soybean",3
"1874","inghamcounty_mi","05/26/2007",42.6469,-84.3542,"soybean",2
"1875","inghamcounty_mi","05/26/2007",42.6469,-84.3542,"soybean",1
"1876","westlafayette_in","05/25/2007",40.399,-86.8592,"soybean",2
"1877","westlafayette_in","05/25/2007",40.399,-86.8592,"soybean",3
"1878","westlafayette_in","05/25/2007",40.399,-86.8592,"soybean",4
"1879","westlafayette_in","05/25/2007",40.399,-86.8592,"soybean",1
"1880","lamberton_mn","05/25/2007",44.2306,-95.2676,"soybean",1
"1881","lamberton_mn","05/25/2007",44.2306,-95.2676,"soybean",2
"1882","mead_ne","05/26/2007",41.2135,-96.4824,"soybean",2
"1883","mead_ne","05/26/2007",41.2135,-96.4824,"soybean",1
"1884","rippey_ia","05/26/2007",41.9342,-94.2008,"soybean",2
"1885","urbana_il","05/25/2007",40.1106,-88.1972,"soybean",2
"1886","urbana_il","05/25/2007",40.1106,-88.1972,"soybean",3
"1887","urbana_il","05/25/2007",40.1106,-88.1972,"soybean",4
"1888","wanatah_in","05/26/2007",41.4304,-86.8926,"soybean",3
"1889","wanatah_in","05/26/2007",41.4304,-86.8926,"soybean",2
"1890","wanatah_in","05/26/2007",41.4304,-86.8926,"soybean",1
"1891","waseca_mn","05/26/2007",44.0826,-93.5026,"soybean",1
"1892","waseca_mn","05/26/2007",44.0826,-93.5026,"soybean",2
"1893","ashland_ks","05/18/2007",37.1868,-99.7697,"soybean",3
"1894","ashland_ks","05/18/2007",37.1868,-99.7697,"soybean",4
"1895","carlisle_ia","05/26/2007",41.5115,-93.4949,"soybean",3
"1896","carlisle_ia","05/26/2007",41.5115,-93.4949,"soybean",2
"1897","columbia_mo","05/22/2007",38.9475,-92.3263,"soybean",3
"1898","columbia_mo","05/22/2007",38.9475,-92.3263,"soybean",4
"1899","dewitt_ne","05/25/2007",40.3953,-96.9222,"soybean",3
"1900","manhattan_ks","05/23/2007",39.1883,-96.605,"soybean",3
"1901","manhattan_ks","05/23/2007",39.1883,-96.605,"soybean",4
"1902","newton_il","05/23/2007",38.9881,-88.1647,"soybean",3
